date,regime,executed,ret_bench,ret_strategy,price_qqq,price_tqqq,eq_strategy,eq_benchmark,eq_tqqq
2023-09-12,-1,-1,-0.01110633,0.00000000,367.73000000,40.17750370,0.42711660,0.94665980,0.49966400
2023-09-13,-1,-1,0.00380714,0.00000000,369.13000000,39.44011236,0.42711660,0.95026387,0.49049400
2023-09-14,-1,-1,0.00818140,0.00000000,372.15000000,40.33126492,0.42711660,0.95803836,0.50157600
2023-09-15,-1,-1,-0.01711675,0.00000000,365.78000000,40.28210063,0.42711660,0.94163985,0.50096500
2023-09-18,-1,-1,0.00103888,0.00000000,366.16000000,38.32152610,0.42711660,0.94261810,0.47658200
2023-09-19,-1,-1,-0.00213022,0.00000000,365.38000000,38.30532576,0.42711660,0.94061012,0.47638100
2023-09-20,-1,-1,-0.01442334,0.00000000,360.11000000,38.79023576,0.42711660,0.92704338,0.48241100
2023-09-21,-1,-1,-0.01832773,0.00000000,353.51000000,35.64651685,0.42711660,0.91005277,0.44331500
2023-09-22,-1,-1,0.00014144,0.00000000,353.56000000,35.22751052,0.42711660,0.91018149,0.43810400
2023-09-25,-1,-1,0.00475167,0.00000000,355.24000000,34.43947645,0.42711660,0.91450637,0.42830400
2023-09-26,-1,-1,-0.01500394,0.00000000,349.91000000,34.43979124,0.42711660,0.90078517,0.42830700
2023-09-27,-1,-1,0.00234346,0.00000000,350.73000000,33.94727378,0.42711660,0.90289613,0.42218200
2023-09-28,-1,-1,0.00835400,0.00000000,353.66000000,33.53847496,0.42711660,0.91043892,0.41709800
2023-09-29,-1,-1,0.00073517,0.00000000,353.92000000,35.67628299,0.42711660,0.91110825,0.44368500
2023-10-02,-1,-1,0.00833522,0.00000000,356.87000000,34.78974225,0.42711660,0.91870254,0.43266000
2023-10-03,-1,-1,-0.01754140,0.00000000,350.61000000,34.83120730,0.42711660,0.90258721,0.43317500
2023-10-04,-1,-1,0.01360486,0.00000000,355.38000000,33.91872565,0.42711660,0.91486678,0.42182700
2023-10-05,-1,-1,-0.00295458,0.00000000,354.33000000,35.00183352,0.42711660,0.91216373,0.43529700
2023-10-06,-1,-1,0.01676403,0.00000000,360.27000000,33.79650602,0.42711660,0.92745527,0.42030700
2023-10-09,-1,-1,0.00510728,0.00000000,362.11000000,35.70199472,0.42711660,0.93219205,0.44400500
2023-10-10,-1,-1,0.00552318,0.00000000,364.11000000,37.07257788,0.42711660,0.93734071,0.46105000
2023-10-11,-1,-1,0.00714070,0.00000000,366.71000000,37.97986274,0.42711660,0.94403398,0.47233300
2023-10-12,0,-1,-0.00346323,0.00000000,365.44000000,38.49543210,0.42711660,0.94076458,0.47874500
2023-10-13,-1,0,-0.01258757,-0.00323350,360.84000000,38.11823577,0.42573552,0.92892264,0.47405400
2023-10-16,-1,-1,0.01130695,0.00000000,364.92000000,36.88110163,0.42573552,0.93942592,0.45866900
2023-10-17,0,-1,-0.00326099,0.00000000,363.73000000,36.58934726,0.42573552,0.93636247,0.45504000
2023-10-18,0,0,-0.01311412,-0.00044145,358.96000000,36.54040076,0.42554758,0.92408289,0.45443200
2023-10-19,-1,0,-0.00936037,-0.00276481,355.60000000,36.23425770,0.42437103,0.91543313,0.45062400
2023-10-20,-1,-1,-0.01493251,0.00000000,350.29000000,34.64476386,0.42437103,0.90176342,0.43085700
2023-10-23,-1,-1,0.00302606,0.00000000,351.35000000,32.83779587,0.42437103,0.90449221,0.40838400
2023-10-24,-1,-1,0.00973388,0.00000000,354.77000000,34.04131787,0.42437103,0.91329643,0.42335200
2023-10-25,-1,-1,-0.02446656,0.00000000,346.09000000,33.77402502,0.42437103,0.89095122,0.42002800
2023-10-26,-1,-1,-0.01907018,0.00000000,339.49000000,31.58256643,0.42437103,0.87396061,0.39277400
2023-10-27,-1,-1,0.00480132,0.00000000,341.12000000,30.80311182,0.42437103,0.87815678,0.38308000
2023-10-30,-1,-1,0.01125704,0.00000000,344.96000000,31.15891365,0.42437103,0.88804222,0.38750500
2023-10-31,-1,-1,0.00478316,0.00000000,346.61000000,31.52136669,0.42437103,0.89228987,0.39201300
2023-11-01,-1,-1,0.01736822,0.00000000,352.63000000,32.18624891,0.42437103,0.90778736,0.40028200
2023-11-02,-1,-1,0.01814933,0.00000000,359.03000000,34.87338843,0.42437103,0.92426310,0.43370000
2023-11-03,-1,-1,0.01175389,0.00000000,363.25000000,35.79177754,0.42437103,0.93512679,0.44512100
2023-11-06,-1,-1,0.00407433,0.00000000,364.73000000,36.87494607,0.42437103,0.93893680,0.45859200
2023-11-07,0,-1,0.00943163,0.00000000,368.17000000,37.39811924,0.42437103,0.94779251,0.46509800
2023-11-08,-1,0,0.00065187,0.00732956,368.41000000,38.22876117,0.42748148,0.94841035,0.47542900
2023-11-09,0,-1,-0.00768166,0.00000000,365.58000000,38.36216117,0.42748148,0.94112498,0.47708800
2023-11-10,-1,0,0.02248482,-0.00492150,373.80000000,37.79004170,0.42537763,0.96228601,0.46997300
2023-11-13,0,-1,-0.00313002,0.00000000,372.63000000,39.25371287,0.42537763,0.95927404,0.48817500
2023-11-14,-1,0,0.02152269,0.01822512,380.65000000,41.42160224,0.43313019,0.97992020,0.51513600
2023-11-15,0,-1,0.00076185,0.00000000,380.94000000,42.54621458,0.43313019,0.98066675,0.52912200
2023-11-16,-1,0,0.00084003,-0.00656984,381.26000000,41.69917923,0.43028459,0.98149054,0.51858800
2023-11-17,0,-1,0.00023606,0.00000000,381.35000000,41.81694161,0.43028459,0.98172223,0.52005300
2023-11-20,-1,0,0.01219352,0.00206402,386.00000000,42.07848993,0.43117271,0.99369288,0.52330600
2023-11-21,-1,-1,-0.00582902,0.00000000,383.75000000,42.99503304,0.43117271,0.98790063,0.53470400
2023-11-22,-1,-1,0.00409121,0.00000000,385.32000000,43.46578829,0.43117271,0.99194233,0.54055900
2023-11-24,-1,-1,-0.00140143,0.00000000,384.78000000,43.15827297,0.43117271,0.99055219,0.53673400
2023-11-27,-1,-1,-0.00088362,0.00000000,384.44000000,42.92098978,0.43117271,0.98967692,0.53378300
2023-11-28,-1,-1,0.00262720,0.00000000,385.45000000,42.71486486,0.43117271,0.99227700,0.53122000
2023-11-29,-1,-1,-0.00095992,0.00000000,385.08000000,44.12536166,0.43117271,0.99132449,0.54876100
2023-11-30,-1,-1,-0.00251896,0.00000000,384.11000000,43.19931616,0.43117271,0.98882739,0.53724500
2023-12-01,-1,-1,0.00286376,0.00000000,385.21000000,42.41847875,0.43117271,0.99165916,0.52753400
2023-12-04,-1,-1,-0.00929363,0.00000000,381.63000000,41.85172638,0.43117271,0.98244304,0.52048500
2023-12-05,-1,-1,0.00251553,0.00000000,382.59000000,41.26422268,0.43117271,0.98491440,0.51317900
2023-12-06,-1,-1,-0.00580256,0.00000000,380.37000000,43.18653810,0.43117271,0.97919938,0.53708600
2023-12-07,-1,-1,0.01398638,0.00000000,385.69000000,42.40036117,0.43117271,0.99289484,0.52730800
2023-12-08,-1,-1,0.00445954,0.00000000,387.41000000,42.56921704,0.43117271,0.99732269,0.52940800
2023-12-11,0,-1,0.00854392,0.00000000,390.72000000,43.56223842,0.43117271,1.00584374,0.54175800
2023-12-12,0,0,0.00795966,0.00973332,393.83000000,44.84710280,0.43536945,1.01384992,0.55773700
2023-12-13,0,0,0.01272122,0.00998276,398.84000000,46.20376282,0.43971564,1.02674733,0.57460900
2023-12-14,0,0,-0.00087754,0.01308241,398.49000000,48.03545006,0.44546818,1.02584631,0.59738900
2023-12-15,1,0,0.00484328,-0.00211605,400.42000000,47.72743298,0.44452555,1.03081478,0.59355800
2023-12-18,1,1,0.00629339,0.01135211,402.94000000,48.26924010,0.44957185,1.03730210,0.60029600
2023-12-19,1,1,0.00511242,0.01876097,405.00000000,49.17481772,0.45800625,1.04260523,0.61155800
2023-12-20,1,1,-0.01486420,0.00560480,398.98000000,49.45043263,0.46057328,1.02710774,0.61498600
2023-12-21,1,1,0.01162966,-0.01183190,403.62000000,48.86533998,0.45512383,1.03905265,0.60771000
2023-12-22,1,1,0.00151132,0.01431579,404.23000000,49.56488580,0.46163928,1.04062299,0.61640900
2023-12-26,1,1,0.00611038,0.00076700,406.70000000,49.60290228,0.46199336,1.04698159,0.61688200
2023-12-27,1,1,0.00204082,0.01413160,407.53000000,50.30387078,0.46852207,1.04911829,0.62560000
2023-12-28,1,1,-0.00049076,0.01104712,407.33000000,50.85958374,0.47369789,1.04860342,0.63251100
2023-12-29,1,1,-0.00432082,-0.01049030,405.57000000,50.32605128,0.46872865,1.04407260,0.62587600
2024-01-02,1,1,-0.01691447,-0.03936117,398.71000000,48.34515894,0.45027894,1.02641267,0.60124000
2024-01-03,1,1,-0.01058413,-0.04420268,394.49000000,46.20817343,0.43037541,1.01554898,0.57466400
2024-01-04,-1,1,-0.00514588,-0.02768784,392.46000000,44.92876883,0.41845924,1.01032308,0.55875300
2024-01-05,-1,-1,0.00117209,0.00000000,392.92000000,44.92245324,0.41845924,1.01150727,0.55867400
2024-01-08,0,-1,0.02066578,0.00000000,401.04000000,45.43841026,0.41845924,1.03241086,0.56509100
2024-01-09,-1,0,0.00199481,0.00908058,401.84000000,46.68873446,0.42225909,1.03447033,0.58064000
2024-01-10,-1,-1,0.00676886,0.00000000,404.56000000,48.16773381,0.42225909,1.04147252,0.59903400
2024-01-11,-1,-1,0.00207633,0.00000000,405.40000000,49.41651750,0.42225909,1.04363496,0.61456400
2024-01-12,-1,-1,0.00051801,0.00000000,405.61000000,49.63324791,0.42225909,1.04417557,0.61726000
2024-01-16,-1,-1,-0.00009862,0.00000000,405.57000000,48.85880342,0.42225909,1.04407260,0.60762800
2024-01-17,-1,-1,-0.00564637,0.00000000,403.28000000,48.06755866,0.42225909,1.03817737,0.59778800
2024-01-18,-1,-1,0.01420849,0.00000000,409.01000000,49.55975369,0.42225909,1.05292830,0.61634600
2024-01-19,-1,-1,0.01982837,0.00000000,417.12000000,51.25518152,0.42225909,1.07380615,0.63743100
2024-01-22,1,-1,0.00129459,0.00000000,417.66000000,54.27670562,0.42225909,1.07519629,0.67500800
2024-01-23,1,1,0.00414213,-0.00715866,419.39000000,53.88815737,0.41923629,1.07964989,0.67017500
2024-01-24,1,1,0.00555569,0.03523926,421.72000000,55.78713601,0.43400986,1.08564809,0.69379200
2024-01-25,1,1,0.00123305,0.00550274,422.24000000,56.09411827,0.43639811,1.08698674,0.69761000
2024-01-26,1,1,-0.00596817,-0.02761448,419.72000000,54.54510823,0.42434720,1.08049942,0.67834600
2024-01-29,1,1,0.01024493,-0.00137825,424.02000000,54.46993166,0.42376234,1.09156906,0.67741100
2024-01-30,1,1,-0.00665063,0.01954432,421.20000000,55.53450921,0.43204449,1.08430943,0.69065000
2024-01-31,1,1,-0.01958689,-0.04423034,412.95000000,53.07819909,0.41293502,1.06307118,0.66010200
2024-02-01,1,1,0.01176898,-0.01645789,417.81000000,52.20464404,0.40613898,1.07558244,0.64923900
2024-02-02,1,1,0.01689763,0.03538886,424.87000000,54.05210692,0.42051177,1.09375724,0.67221400
2024-02-05,1,1,-0.00129451,0.03650190,424.32000000,56.02511150,0.43586125,1.09234136,0.69675100
2024-02-06,1,1,-0.00202677,0.00320067,423.46000000,56.20442953,0.43725630,1.09012743,0.69898200
2024-02-07,1,1,0.01029613,0.00548397,427.82000000,56.51265306,0.43965420,1.10135153,0.70281500
2024-02-08,1,1,0.00184657,0.01065719,428.61000000,57.11491887,0.44433968,1.10338525,0.71030500
2024-02-09,1,1,0.00984578,0.01243786,432.83000000,57.82530612,0.44986631,1.11424894,0.71913900
2024-02-12,1,1,-0.00390454,0.01991134,431.14000000,58.97668570,0.45882375,1.10989831,0.73345800
2024-02-13,1,1,-0.01558658,-0.06589831,424.42000000,55.09022207,0.42858805,1.09259879,0.68512500
2024-02-14,1,1,0.01088544,0.02768090,429.04000000,56.61516912,0.44045175,1.10449221,0.70409000
2024-02-15,1,1,0.00298340,0.01747483,430.32000000,57.60450957,0.44814857,1.10778736,0.71639400
2024-02-16,1,1,-0.00906302,0.00607289,426.42000000,57.95433548,0.45087013,1.09774746,0.72074400
2024-02-20,0,1,-0.00755124,-0.04373424,423.20000000,55.41974679,0.43115167,1.08945810,0.68922300
2024-02-21,1,0,-0.00401701,-0.00935688,421.50000000,53.84836584,0.42711743,1.08508174,0.66968100
2024-02-22,0,1,0.02927639,0.06926949,433.84000000,57.57841449,0.45670364,1.11684902,0.71606900
2024-02-23,1,0,-0.00292735,0.01150175,432.57000000,59.58523985,0.46195653,1.11357961,0.74102700
2024-02-26,0,1,-0.00053171,-0.01465860,432.34000000,58.71180383,0.45518489,1.11298751,0.73016400
2024-02-27,0,0,0.00240551,0.00015276,433.38000000,58.73898181,0.45525443,1.11566482,0.73050200
2024-02-28,0,0,-0.00533020,-0.00511702,431.07000000,57.82816763,0.45292488,1.10971811,0.71917500
2024-02-29,0,0,0.00856009,0.00586371,434.76000000,58.85570577,0.45558070,1.11921740,0.73195400
2024-03-01,1,0,0.01506578,0.00366092,441.31000000,59.50863298,0.45724854,1.13607929,0.74007400
2024-03-04,1,1,-0.00355759,0.03842801,439.74000000,61.79543123,0.47481970,1.13203759,0.76851400
2024-03-05,1,1,-0.01796516,-0.03151770,431.84000000,59.84778117,0.45985447,1.11170035,0.74429200
2024-03-06,1,1,0.00629863,-0.00585250,434.56000000,59.49752204,0.45716317,1.11870254,0.73993600
2024-03-07,1,1,0.01516476,0.01341494,441.15000000,60.29567744,0.46329599,1.13566740,0.74986200
2024-03-08,1,1,-0.01443953,0.02215335,434.78000000,61.63142857,0.47355954,1.11926889,0.76647400
2024-03-11,1,1,-0.00370302,-0.05569314,433.17000000,58.19898080,0.44718552,1.11512421,0.72378700
2024-03-12,1,1,0.01433617,0.01483522,439.38000000,59.06237557,0.45381962,1.13111083,0.73452400
2024-03-13,1,1,-0.00769266,0.01891404,436.00000000,60.17948379,0.46240318,1.12240958,0.74841700
2024-03-14,1,1,-0.00252294,-0.00927824,434.90000000,59.62112427,0.45811290,1.11957781,0.74147300
2024-03-15,1,1,-0.01188779,-0.03572767,429.73000000,57.49100069,0.44174559,1.10626850,0.71498200
2024-03-18,-1,1,0.00954087,0.02033390,433.83000000,58.66001684,0.45072800,1.11682327,0.72952000
2024-03-19,-1,-1,0.00248945,0.00000000,434.91000000,57.34570569,0.45072800,1.11960355,0.71317500
2024-03-20,-1,-1,0.01186452,0.00000000,440.07000000,59.05747488,0.45072800,1.13288712,0.73446300
2024-03-21,0,-1,0.00472652,0.00000000,442.15000000,62.66880000,0.45072800,1.13824173,0.77937500
2024-03-22,0,0,0.00115345,-0.00764963,442.66000000,61.21609293,0.44728010,1.13955464,0.76130900
2024-03-25,0,0,-0.00363710,-0.00419105,441.05000000,60.43863849,0.44540552,1.13540996,0.75164000
2024-03-26,0,0,-0.00324226,0.00606637,439.62000000,61.54967758,0.44810752,1.13172867,0.76545700
2024-03-27,0,0,0.00341204,-0.00021546,441.12000000,61.50949153,0.44801097,1.13559017,0.76495700
2024-03-28,-1,0,-0.00183624,-0.00356810,440.31000000,60.84442495,0.44641242,1.13350496,0.75668600
2024-04-01,-1,-1,0.00211215,0.00000000,441.24000000,60.87033904,0.44641242,1.13589909,0.75700900
2024-04-02,0,-1,-0.00863476,0.00000000,437.43000000,58.85693762,0.44641242,1.12609087,0.73196900
2024-04-03,0,0,0.00224036,-0.00260835,438.41000000,58.39172709,0.44524802,1.12861372,0.72618400
2024-04-04,0,0,-0.01528250,0.01639775,431.71000000,61.29322034,0.45254909,1.11136568,0.76226800
2024-04-05,-1,0,0.01179032,-0.02088214,436.80000000,57.41463415,0.44309889,1.12446904,0.71403200
2024-04-08,-1,-1,0.00029762,0.00000000,436.93000000,59.19477295,0.44309889,1.12480371,0.73617100
2024-04-09,-1,-1,0.00368480,0.00000000,438.54000000,59.78511236,0.44309889,1.12894838,0.74351200
2024-04-10,-1,-1,-0.00871072,0.00000000,434.72000000,57.36967249,0.44309889,1.11911443,0.71347300
2024-04-11,-1,-1,0.01596430,0.00000000,441.66000000,58.60522853,0.44309889,1.13698031,0.72883900
2024-04-12,-1,-1,-0.01593986,0.00000000,434.62000000,58.87044278,0.44309889,1.11885700,0.73213700
2024-04-15,-1,-1,-0.01645115,0.00000000,427.47000000,59.18533262,0.44309889,1.10045051,0.73605300
2024-04-16,-1,-1,0.00009357,0.00000000,427.51000000,54.75151667,0.44309889,1.10055348,0.68091300
2024-04-17,-1,-1,-0.01221024,0.00000000,422.29000000,55.58205176,0.44309889,1.08711546,0.69124100
2024-04-18,-1,-1,-0.00570698,0.00000000,419.88000000,52.98076588,0.44309889,1.08091131,0.65889100
2024-04-19,-1,-1,-0.02069639,0.00000000,411.19000000,51.39246564,0.44309889,1.05854035,0.63913800
2024-04-22,-1,-1,0.01006834,0.00000000,415.33000000,49.52912019,0.44309889,1.06919809,0.61596500
2024-04-23,-1,-1,0.01492789,0.00000000,421.53000000,50.74656514,0.44309889,1.08515897,0.63110500
2024-04-24,-1,-1,0.00336868,0.00000000,422.95000000,53.39966487,0.44309889,1.08881452,0.66410000
2024-04-25,-1,-1,-0.00482327,0.00000000,420.91000000,50.04283822,0.44309889,1.08356288,0.62235300
2024-04-26,-1,-1,0.01544273,0.00000000,427.41000000,53.12102931,0.44309889,1.10029605,0.66063500
2024-04-29,-1,-1,0.00404764,0.00000000,429.14000000,55.12762245,0.44309889,1.10474965,0.68559000
2024-04-30,-1,-1,-0.01885166,0.00000000,421.05000000,54.35631399,0.44309889,1.08392328,0.67599800
2024-05-01,-1,-1,-0.00722005,0.00000000,418.01000000,51.27072674,0.44309889,1.07609731,0.63762400
2024-05-02,0,-1,0.01275089,0.00000000,423.34000000,52.02992338,0.44309889,1.08981851,0.64706600
2024-05-03,0,0,0.02010205,0.02122418,431.85000000,55.37626455,0.45250331,1.11172609,0.68868200
2024-05-06,0,0,0.01095288,0.00639430,436.58000000,56.44927254,0.45539675,1.12390269,0.70202700
2024-05-07,0,0,0.00016034,0.00747126,436.65000000,57.72729508,0.45879914,1.12408289,0.71792100
2024-05-08,0,0,-0.00059544,-0.00686672,436.39000000,56.52609068,0.45564869,1.12341357,0.70298200
2024-05-09,1,0,0.00217695,0.00577063,437.34000000,57.51454824,0.45827807,1.12585918,0.71527500
2024-05-10,1,1,0.00235515,0.01464396,438.37000000,58.35678891,0.46498907,1.12851075,0.72574900
2024-05-13,1,1,0.00232680,0.00937520,439.39000000,58.90389523,0.46934844,1.13113657,0.73255300
2024-05-14,1,1,0.00641799,-0.00936534,442.21000000,58.35223999,0.46495283,1.13839619,0.72569300
2024-05-15,1,1,0.01562606,0.03937754,449.12000000,60.65000788,0.48326153,1.15618484,0.75426900
2024-05-16,1,1,-0.00202618,0.02696195,448.21000000,62.28525048,0.49629120,1.15384219,0.77460500
2024-05-17,1,1,-0.00049084,-0.00413865,447.99000000,62.02747378,0.49423723,1.15327584,0.77139900
2024-05-20,1,1,0.00698676,-0.00123773,451.12000000,61.95070050,0.49362550,1.16133350,0.77044500
2024-05-21,1,1,0.00195070,0.00675335,452.00000000,62.36907542,0.49695912,1.16359892,0.77564800
2024-05-22,1,1,-0.00019912,0.01969280,451.91000000,63.59729738,0.50674564,1.16336723,0.79092200
2024-05-23,1,1,-0.00449204,0.02804184,449.88000000,65.38068271,0.52095572,1.15814133,0.81310100
2024-05-24,1,1,0.00944696,-0.03383518,454.13000000,63.16851568,0.50332909,1.16908225,0.78559000
2024-05-28,1,1,0.00378746,0.02493133,455.85000000,64.74339086,0.51587776,1.17351010,0.80517600
2024-05-29,1,1,-0.00706373,-0.02449634,452.63000000,63.15741497,0.50324064,1.16522075,0.78545200
2024-05-30,1,1,-0.01069306,0.00007356,447.79000000,63.16206070,0.50327766,1.15276097,0.78551000
2024-05-31,1,1,-0.00187588,-0.02569972,446.95000000,61.53881337,0.49034356,1.15059853,0.76532200
2024-06-03,1,1,0.00536973,0.01805671,449.35000000,62.65000158,0.49919755,1.15677693,0.77914100
2024-06-04,1,1,0.00273729,-0.01148675,450.58000000,61.93035686,0.49346340,1.15994336,0.77019200
2024-06-05,1,1,0.02017400,0.03373182,459.67000000,64.01938028,0.51010881,1.18334406,0.79617200
2024-06-06,1,1,-0.00034808,0.04021218,459.51000000,66.59373905,0.53062140,1.18293217,0.82818700
2024-06-07,1,1,-0.00089225,-0.00906600,459.10000000,65.99000000,0.52581079,1.18187669,0.82067900
2024-06-10,1,1,0.00402962,-0.00801602,460.95000000,65.46102315,0.52159588,1.18663921,0.81410000
2024-06-11,1,1,0.00687710,0.01101810,464.12000000,66.18227936,0.52734288,1.19479985,0.82307000
2024-06-12,1,1,0.01310006,0.05475524,470.20000000,69.80610617,0.55621766,1.21045180,0.86813800
2024-06-13,1,1,0.00542322,0.03604401,472.75000000,72.32219806,0.57626598,1.21701635,0.89942900
2024-06-14,1,1,0.00516129,-0.00831885,475.19000000,71.72056087,0.57147211,1.22329772,0.89194700
2024-06-17,1,1,0.01226878,0.01816881,481.02000000,73.02363778,0.58185507,1.23830609,0.90815200
2024-06-18,1,1,0.00029105,0.03433882,481.16000000,75.53118336,0.60183529,1.23866650,0.93933700
2024-06-20,1,1,-0.00768975,0.00819175,477.46000000,76.14991610,0.60676538,1.22914146,0.94703200
2024-06-21,1,1,-0.00268085,-0.03307139,476.18000000,73.63153226,0.58669880,1.22584631,0.91571200
2024-06-24,1,1,-0.01140325,-0.01445657,470.75000000,72.56707290,0.57821715,1.21186768,0.90247400
2024-06-25,1,1,0.01144981,-0.01394294,476.14000000,71.55527464,0.57015510,1.22574334,0.88989100
2024-06-26,1,1,0.00205822,0.01503794,477.12000000,72.63131883,0.57872906,1.22826619,0.90327300
2024-06-27,1,1,0.00257797,0.00974314,478.35000000,73.33897600,0.58436770,1.23143262,0.91207400
2024-06-28,1,1,-0.00518449,0.01311319,475.87000000,74.30068410,0.59203063,1.22504827,0.92403400
2024-07-01,1,1,0.00586295,-0.01506318,478.66000000,73.18147941,0.58311276,1.23223066,0.91011500
2024-07-02,1,1,0.01050850,0.00175753,483.69000000,73.31009828,0.58413760,1.24517956,0.91171500
2024-07-03,1,1,0.00833178,0.03587268,487.72000000,75.93992806,0.60509218,1.25555413,0.94442000
2024-07-05,1,1,0.01041581,0.03406738,492.80000000,78.52700233,0.62570609,1.26863174,0.97659400
2024-07-08,1,1,0.00239448,0.02811427,493.98000000,80.73473165,0.64329736,1.27166946,1.00405100
2024-07-09,1,1,0.00085024,0.01359753,494.40000000,81.83252459,0.65204461,1.27275068,1.01770300
2024-07-10,1,1,0.01043689,0.00475003,499.56000000,82.22123160,0.65514185,1.28603424,1.02253700
2024-07-11,1,1,-0.02193931,0.01988671,488.60000000,83.85634152,0.66817046,1.25781954,1.04287200
2024-07-12,1,1,0.00587393,-0.06429434,491.47000000,78.46485367,0.62521089,1.26520788,0.97582100
2024-07-15,1,1,0.00268582,0.02462398,492.79000000,80.39697070,0.64060607,1.26860600,0.99985000
2024-07-16,-1,1,0.00038556,0.00577890,492.98000000,80.86157688,0.64430807,1.26909512,1.00562800
2024-07-17,1,-1,-0.02935210,0.00000000,478.51000000,76.31840054,0.64430807,1.23184451,0.94912700
2024-07-18,-1,1,-0.00472299,-0.01971750,476.25000000,74.81359255,0.63160392,1.22602652,0.93041300
2024-07-19,-1,-1,-0.00886089,0.00000000,472.03000000,71.84722769,0.63160392,1.21516283,0.89352200
2024-07-22,-1,-1,0.01489312,0.00000000,479.06000000,72.67673948,0.63160392,1.23326039,0.90383800
2024-07-23,1,-1,-0.00352774,0.00000000,477.37000000,72.76515812,0.63160392,1.22890977,0.90493800
2024-07-24,-1,1,-0.03586317,-0.04752228,460.25000000,69.30719175,0.60158866,1.18483717,0.86193300
2024-07-25,-1,-1,-0.01103748,0.00000000,455.17000000,64.69995891,0.60158866,1.17175956,0.80463500
2024-07-26,-1,-1,0.01025990,0.00000000,459.84000000,64.14105716,0.60158866,1.18378170,0.79768500
2024-07-29,-1,-1,0.00200070,0.00000000,460.76000000,65.39935839,0.60158866,1.18615008,0.81333300
2024-07-30,-1,-1,-0.01371647,0.00000000,454.44000000,65.40386686,0.60158866,1.16988029,0.81339000
2024-07-31,-1,-1,0.02957486,0.00000000,467.88000000,66.09713533,0.60158866,1.20447934,0.82201100
2024-08-01,-1,-1,-0.02421561,0.00000000,456.55000000,67.68161932,0.60158866,1.17531214,0.84171700
2024-08-02,-1,-1,-0.02372139,0.00000000,445.72000000,58.86807116,0.60158866,1.14743210,0.73210800
2024-08-05,-1,-1,-0.02981693,0.00000000,432.43000000,48.67680530,0.60158866,1.11321920,0.60536500
2024-08-06,-1,-1,0.00955068,0.00000000,436.56000000,53.42087336,0.60158866,1.12385120,0.66436400
2024-08-07,-1,-1,-0.01083471,0.00000000,431.83000000,56.81235759,0.60158866,1.11167460,0.70654200
2024-08-08,-1,-1,0.03059074,0.00000000,445.04000000,54.72416466,0.60158866,1.14568155,0.68057200
2024-08-09,-1,-1,0.00521301,0.00000000,447.36000000,56.68844860,0.60158866,1.15165401,0.70500100
2024-08-12,0,-1,0.00216828,0.00000000,448.33000000,58.45026329,0.60158866,1.15415111,0.72691200
2024-08-13,0,0,0.02480316,0.00962104,459.45000000,60.15436123,0.60737657,1.18277771,0.74810500
2024-08-14,0,0,0.00032648,0.01641057,459.60000000,63.14577823,0.61734397,1.18316386,0.78530700
2024-08-15,0,0,0.02526110,0.01105223,471.21000000,65.26063103,0.62416699,1.21305187,0.81160800
2024-08-16,1,0,0.00129454,0.00744714,471.82000000,66.73337413,0.62881526,1.21462222,0.82992400
2024-08-19,1,1,0.01314060,0.01560190,478.02000000,67.77454137,0.63862597,1.23058309,0.84287200
2024-08-20,1,1,-0.00211288,0.03238581,477.01000000,69.96947502,0.65930839,1.22798301,0.87016900
2024-08-21,1,1,0.00467495,0.00398790,479.24000000,70.24850620,0.66193764,1.23372377,0.87364000
2024-08-22,1,1,-0.01585844,0.02352405,471.64000000,71.90103539,0.67750910,1.21415884,0.89419100
2024-08-23,1,1,0.01083453,-0.03653194,476.75000000,69.27435134,0.65275838,1.22731368,0.86152500
2024-08-26,1,1,-0.00969061,0.00103723,472.13000000,69.34620508,0.65343544,1.21542026,0.86241800
2024-08-27,1,1,0.00298647,-0.03617989,473.54000000,66.83726680,0.62979422,1.21905007,0.83121600
2024-08-28,1,1,-0.01136124,0.01578501,468.16000000,67.89229385,0.63973552,1.20520015,0.84433700
2024-08-29,1,1,-0.00145249,-0.01954150,467.48000000,66.56557649,0.62723413,1.20344961,0.82783700
2024-08-30,1,1,0.01191495,0.00992782,473.05000000,67.22642763,0.63346120,1.21778865,0.83605600
2024-09-03,1,1,-0.03035620,-0.01265874,458.69000000,66.37542582,0.62544238,1.18082121,0.82547200
2024-09-04,1,1,-0.00259434,-0.09243189,457.50000000,60.24021999,0.56763156,1.17775776,0.74917200
2024-09-05,1,1,0.00091803,0.00151751,457.92000000,60.33163496,0.56849295,1.17883898,0.75030900
2024-09-06,1,1,-0.02677324,0.00774991,445.66000000,60.79919986,0.57289872,1.14727764,0.75612400
2024-09-09,1,1,0.01285734,-0.04937687,451.39000000,57.79712570,0.54461077,1.16202858,0.71878900
2024-09-10,1,1,0.00923813,0.02067576,455.56000000,58.99212521,0.55587101,1.17276355,0.73365000
2024-09-11,1,1,0.02170954,0.02343534,465.45000000,60.37462599,0.56889804,1.19822371,0.75084400
2024-09-12,1,1,0.00981846,0.05647380,470.02000000,63.78421029,0.60102587,1.20998842,0.79324700
2024-09-13,1,1,0.00448917,0.02338584,472.13000000,65.27585746,0.61508137,1.21542026,0.81179800
2024-09-16,1,1,-0.00442675,0.00420577,470.04000000,65.55039278,0.61766826,1.21003990,0.81521200
2024-09-17,1,1,0.00053187,0.01927944,470.29000000,66.81416754,0.62957656,1.21068349,0.83092900
